"cocktail_ingredient_id","ingredient_amount","ingredient_name","ingredient_type","ingredient_unit","cocktail_id","ingredient_id","ingredient_amont"
461,"1","자몽 껍질","Garnish","twst",83,914,""
462,"59.1","Sweet vermouth, Carpano Punt e Mes","Wine","ml",84,1735,""
463,"22.2","Cynar","Liqueur","ml",84,654,""
464,"7.4","Curacao, Pierre Ferrand Dry","Liqueur","ml",84,650,""
465,"2","Absinthe","Spirits","ds",84,2,""
466,"1","레몬 껍질","Garnish","twst",84,1088,""
467,"44.4","Gin","Gin","ml",85,803,""
468,"44.4","Pimm's No. 1 Cup","Liqueur","ml",85,1396,""
469,"14.8","레몬 주스","General","ml",85,1086,""
470,"7.4","Elderflower cordial","Spirits","ml",85,734,""
471,"1","카시스","General","t",85,430,""
472,"59.1","Pimm's No. 1 Cup","Liqueur","ml",86,1396,""
473,"14.8","Creme de Banane, Giffard","Liqueur","ml",86,622,""
474,"22.2","파인애플 시럽","General","ml",86,1409,""
475,"59.1","자몽 소다, Izze","General","ml",86,916,""
476,"22.2","라임 쥬스","General","ml",86,1119,""
477,"59.1","Dark Rum","Rum","ml",87,662,""
478,"59.1","파인애플 주스","General","ml",87,1406,""
479,"44.4","코코넛 크림, Coco Lopez","General","ml",87,609,""
480,"1","마라스치노 체리","Garnish","",87,451,""
481,"1","파인애플","Garnish","cube",87,1403,""
482,"44.4","Rye","Whisky","ml",88,1585,""
483,"14.8","Mezcal","Mezcal","ml",88,1191,""
484,"14.8","Campari","Liqueur","ml",88,396,""
485,"14.8","Cynar","Liqueur","ml",88,654,""
486,"2","비터스, Bittermens Xocolatl Mole","General","ds",88,229,""
487,"1","체리","Garnish","",88,451,""
488,"59.1","Mezcal","Mezcal","ml",89,1191,""
489,"22.2","Falernum","Liqueur","ml",89,745,""
490,"14.8","파인애플 껌 시럽","General","ml",89,1409,""
491,"14.8","라임 주스","General","ml",89,1119,""
492,"1","파인애플","Garnish","sli",89,1403,""
493,"44.4","Tequila","Tequila","ml",90,1764,""
494,"29.6","레몬 주스","General","ml",90,1086,""
495,"14.8","Elderflower liqueur, St. Germain","Liqueur","ml",90,739,""
496,"14.8","Triple sec, Combier L'Original Liqueur D'Orange","Liqueur","ml",90,1796,""
497,"14.8","생강 시럽","General","ml",90,880,""
498,"4","파인애플 (약 1""덩어리)""","General","cube",90,1402,""
499,"3","Peychaud의 비터스","General","ds",90,1390,""
500,"22.2","Gin, Beefeater","Gin","ml",91,824,""
501,"22.2","Aquavit, Tattersall","Spirits","ml",91,122,""
502,"22.2","자몽 주스","General","ml",91,910,""
503,"22.2","단순 시럽","General","ml",91,1657,""
504,"7.4","라임 쥬스","General","ml",91,1119,""
505,"1","Amere Sauvage","Liqueur","rinse",91,69,""
506,"1","자몽 껍질","Garnish","twst",91,914,""
507,"59.1","Gin","Gin","ml",92,803,""
508,"22.2","Sweet vermouth, Carpano Punt e Mes","Wine","ml",92,1735,""
509,"7.4","Campari","Liqueur","ml",92,396,""
510,"7.4","Amere Sauvage","Liqueur","ml",92,69,""
511,"14.8","체리 시럽","General","ml",92,466,""
512,"14.8","Half and Half","General","ml",92,944,""
513,"2","Peychaud의 비터스","Garnish","ds",92,1389,""
514,"22.2","Gin","Gin","ml",93,803,""
515,"22.2","Aquavit","Spirits","ml",93,117,""
516,"14.8","Campari","Liqueur","ml",93,396,""
517,"14.8","자몽 주스 (ruby red)","General","ml",93,910,""
518,"14.8","레몬 주스","General","ml",93,1086,""
519,"7.4","풍부한 단순 시럽 2:1 (자몽과 베이 리프 주입)","General","ml",93,1657,""
520,"1","레몬","Garnish","sli",93,1080,""
521,"44.4","Gin, Beefeater","Gin","ml",94,824,""
522,"14.8","Applejack, Lairds","Brandy","ml",94,104,""
523,"22.2","레몬 주스","General","ml",94,1086,""
524,"1","계란 흰자","General","",94,731,""
525,"14.8","Red wine, Manischewitz (Manischewitz syrup)","Wine","ml",94,1490,""
526,"29.6","Scotch","Whisky","ml",95,1623,""
527,"29.6","Cognac","Brandy","ml",95,573,""
528,"14.8","Walnut Liqueur","Liqueur","ml",95,1839,""
529,"14.8","Benedictine","Liqueur","ml",95,376,""
530,"3","Peychaud's 비터스","General","ds",95,1390,""
531,"1","Absinthe","Spirits","rinse",95,2,""
532,"1","레몬 껍질","Garnish","twst",95,1088,""
533,"37","Blanco Tequila","Tequila","ml",96,271,""
534,"37","Sotol","Spirits","ml",96,1676,""
535,"14.8","Ancho Reyes Verde chile liqueur","Liqueur","ml",96,71,""
536,"7.4","그레나딘","General","ml",96,934,""
537,"2","샐러리 비터스","General","ds",96,438,""
538,"1","칵테일 양파","Garnish","",96,530,""
539,"33.3","Nicaraguan Rum, Flor de Cana Gold 4","Rum","ml",97,1239,""
540,"25.9","Chocolate spirit, Mozart","Liqueur","ml",97,496,""
541,"29.6","라임 주스","General","ml",97,1119,""
542,"25.9","단순 시럽 (Spiced Chipotle)","General","ml",97,1657,""
543,"59.1","Rhum Agricole","Rum","ml",98,1507,""
544,"22.2","Cappelletti Aperitivo","Liqueur","ml",98,410,""
545,"7.4","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",98,961,""
546,"14.8","Herbal liqueur, Green Chartreuse","Liqueur","ml",98,958,""
547,"14.8","라임 주스","General","ml",98,1119,""
548,"2","오렌지 비터스, Regans' orange bitters","General","ds",98,1265,""
549,"59.1","Gin, Hendrick's","Gin","ml",99,843,""
550,"14.8","Chambord","Liqueur","ml",99,441,""
551,"1","Allspice Dram, St. Elizabeth","Liqueur","t",99,26,""
552,"22.2","레몬 주스","General","ml",99,1086,""
553,"7.4","시나몬 시럽","General","ml",99,511,""
554,"3","Cherry Bark Vanilla Bitters, Bittercube","General","dr",99,1807,""
555,"2","카다몬 비터스, Scrappy 's","General","dr",99,421,""
556,"2","비터스, Angostura","General","ds",99,74,""
557,"1","레몬 껍질","General","sli",99,1087,""
558,"59.1","Gin, Nolet's","Gin","ml",100,850,""
559,"14.8","레몬 주스","General","ml",100,1086,""
560,"14.8","Allspice Dram","Liqueur","ml",100,24,""
561,"14.8","시나몬 시럽","General","ml",100,511,""
562,"14.8","그레나딘","General","ml",100,934,""
563,"2","비터스, Angostura","General","ds",100,74,""
564,"29.6","차 (Black, strong)","General","ml",100,1759,""
565,"44.4","Bourbon, Heaven Hill (6-year Bottled-in-Bond)","Whisky","ml",101,334,""
566,"22.2","Bigallet China China","Liqueur","ml",101,199,""
567,"14.8","Campari","Liqueur","ml",101,396,""
568,"2","오렌지 비터스","General","ds",101,1265,""
569,"1","비터스, Angostura","General","ds",101,74,""
570,"1","오렌지 껍질","Garnish","twst",101,1291,""
571,"44.4","Bourbon","Whisky","ml",102,321,""
572,"29.6","Tawny port (10 years)","Wine","ml",102,1757,""
573,"14.8","그레나딘","General","ml",102,934,""
574,"1","레몬 주스","General","bsp",102,1086,""
575,"2","Peychaud's 비터스","General","ds",102,1390,""
576,"1","Absinthe","Spirits","rinse",102,2,""
577,"29.6","Jamaican rum, Wray & Nephew","Rum","ml",103,1033,""
578,"29.6","Jamaican rum (dark)","Rum","ml",103,1022,""
579,"14.8","라임 주스","General","ml",103,1119,""
580,"14.8","자몽 주스","General","ml",103,910,""
581,"14.8","파인애플 쥬스","General","ml",103,1406,""
582,"14.8","오렌지 주스","General","ml",103,1276,""
583,"7.4","Allspice Dram","Liqueur","ml",103,24,""
584,"7.4","Falernum","Liqueur","ml",103,745,""
585,"7.4","생강 주스 (무가당)","General","ml",103,984,""
586,"7.4","꿀 시럽","General","ml",103,971,""
587,"1/2","Amaro Abano, Luxardo","Liqueur","t",103,40,""
588,"118.3","부서진 얼음","General","ml",103,984,""
589,"59.1","Rye, Bulleit","Whisky","ml",104,1591,""
590,"9.9","간단한 시럽","General","ml",104,1657,""
591,"9.9","레몬 주스","General","ml",104,1086,""
592,"9.9","라임 쥬스","General","ml",104,1119,""
593,"22.2","시나몬 시럽","General","ml",104,511,""
594,"1","비터스, Angostura","General","ds",104,74,""
595,"59.1","진저 비어, Fentimans","General","ml",104,870,""
596,"44.4","Highland Scotch","Whisky","ml",105,964,""
597,"22.2","Sweet vermouth","Wine","ml",105,1730,""
598,"1","Islay Scotch, Laphroaig 10","Whisky","t",105,1007,""
599,"1","Absinthe","Spirits","t",105,2,""
600,"14.8","레몬 주스","General","ml",105,1086,""
601,"14.8","생강 시럽","General","ml",105,880,""
602,"59.1","Rye","Whisky","ml",106,1585,""
603,"29.6","Bianco Vermouth","Wine","ml",106,195,""
604,"1","Dark Creme de Cacao","Liqueur","bsp",106,659,""
605,"2","Peychaud의 비터스","General","ds",106,1390,""
606,"1","레몬 껍질","Garnish","twst",106,1088,""
607,"44.4","Scotch","Whisky","ml",107,1623,""
608,"22.2","Port (Tawny or Ruby)","Wine","ml",107,1450,""
609,"11.1","Zucca (Or Sfumato)","Liqueur","ml",107,1890,""
610,"11.1","Campari","Liqueur","ml",107,396,""
611,"2","오렌지 비터스","General","ds",107,1265,""
612,"29.6","Cognac","Brandy","ml",108,573,""
613,"14.8","Rhum Agricole","Rum","ml",108,1507,""
614,"14.8","Curacao","Liqueur","ml",108,649,""
615,"14.8","Cynar","Liqueur","ml",108,654,""
616,"14.8","레몬 주스","General","ml",108,1086,""
617,"1","설탕 (유리를 림화하기 위해)","General","part",108,1719,""
618,"1","레몬 껍질","Garnish","twst",108,1088,""
619,"29.6","Old Tom Gin","Gin","ml",109,1251,""
620,"29.6","Jamaican rum","Rum","ml",109,1018,""
621,"22.2","라임 주스","General","ml",109,1119,""
622,"22.2","자몽 주스","General","ml",109,910,""
623,"14.8","Orgeat 아몬드 시럽","General","ml",109,1300,""
624,"7.4","생강 시럽","General","ml",109,880,""
625,"6","비터스, Angostura","General","ds",109,74,""
626,"6","Peychaud의 비터스","General","ds",109,1390,""
627,"44.4","Gin (London Dry)","Gin","ml",110,811,""
628,"14.8","Rhum Agricole (Blanc)","Rum","ml",110,1508,""
629,"22.2","Bianco Vermouth","Wine","ml",110,195,""
630,"7.4","Creme de Banane","Liqueur","ml",110,621,""
631,"2","오렌지 비터스","General","ds",110,1265,""
632,"1","레몬 껍질","Garnish","twst",110,1088,""
633,"44.4","Aperol","Liqueur","ml",111,83,""
634,"37","Jamaican rum, Appleton Estate V/X","Rum","ml",111,1028,""
635,"14.8","Curacao, Senior Curacao","Liqueur","ml",111,651,""
636,"7.4","Virgin Islands Rum, Cruzan Blackstrap","Rum","ml",111,1826,""
637,"29.6","라임 쥬스","General","ml",111,1119,""
638,"14.8","간단한 시럽 (2:1)","General","ml",111,1657,""
639,"44.4","Mezcal, Del Maguey Vida","Mezcal","ml",112,1204,""
640,"14.8","Averna","Liqueur","ml",112,138,""
641,"14.8","Apricot liqueur, Marie Brizard Apry","Liqueur","ml",112,113,""
642,"14.8","Fino sherry","Wine","ml",112,764,""
643,"1","비터스, Fee Brothers Black Walnut","General","ds",112,261,""
644,"1","오렌지 비터스","General","ds",112,1265,""
645,"44.4","Rye, Old Overholt","Whisky","ml",113,1597,""
646,"14.8","Herbal liqueur, Yellow Chartreuse","Liqueur","ml",113,961,""
647,"14.8","Elderflower liqueur, St. Germain","Liqueur","ml",113,739,""
648,"14.8","레몬 주스","General","ml",113,1086,""
649,"44.4","Anejo rum","Rum","ml",114,143,""
650,"22.2","Madeira","Wine","ml",114,1145,""
651,"22.2","Benedictine","Liqueur","ml",114,376,""
652,"1","비터스, Bittermens Xocolatl Mole","General","ds",114,229,""
653,"1","오렌지 껍질","Garnish","twst",114,1291,""
654,"29.6","Light rum (Puerto Rican)","Rum","ml",115,1103,""
655,"29.6","Gold rum (Virgin Islands)","Rum","ml",115,892,""
656,"22.2","Dark rum (Jamaican)","Rum","ml",115,663,""
657,"7.4","Falernum","Liqueur","ml",115,745,""
658,"29.6","라임 주스","General","ml",115,1119,""
659,"22.2","오렌지 주스","General","ml",115,1276,""
660,"22.2","파인애플 쥬스","General","ml",115,1406,""
661,"22.2","패션프루트 시럽","General","ml",115,1333,""
662,"22.2","꿀 시럽","General","ml",115,971,""
663,"236.6","부서진 얼음","General","ml",115,984,""
664,"22.2","Demerara Rum, Lemon Hart 151","Rum","ml",115,683,""
665,"1","체리","Garnish","",115,451,""
666,"1","파인애플","Garnish","sli",115,1403,""
667,"1","오렌지","Garnish","sli",115,1264,""
668,"59.1","Old Tom Gin (Gin Lane 1751)","Gin","ml",116,1252,""
669,"14.8","Absinthe, Copper & Kings Absinthe Superiore","Spirits","ml",116,6,""
670,"14.8","White Creme de Menthe","Liqueur","ml",116,1864,""
671,"14.8","라임 쥬스","General","ml",116,1119,""
672,"5","블랙 베리","General","",117,263,""
673,"3","생강","General","sli",117,868,""
674,"22.2","꿀 시럽","General","ml",117,971,""
675,"22.2","레몬 주스","General","ml",117,1086,""
676,"59.1","Bourbon","Whisky","ml",117,321,""
677,"2","비터스, Angostura","General","ds",117,74,""
678,"1/2","레몬","Garnish","wdg",117,1080,""
679,"44.4","Rhum Agricole, Damoiseau Blanc","Rum","ml",118,1513,""
680,"22.2","Pedro Ximenez Sherry, Gonzalez Byass Nectar","Wine","ml",118,1380,""
681,"22.2","라임 쥬스","General","ml",118,1119,""
682,"1","육두구","Garnish","pn",118,1247,""
683,"29.6","Rhum Agricole (Blanc)","Rum","ml",119,1508,""
684,"29.6","Fino sherry","Wine","ml",119,764,""
685,"14.8","Cynar","Liqueur","ml",119,654,""
686,"14.8","파인애플 시럽","General","ml",119,1409,""
687,"1","Absinthe","Spirits","ds",119,2,""
688,"1","레몬 껍질","Garnish","twst",119,1088,""
689,"29.6","Jamaican rum, Smith & Cross","Rum","ml",120,1032,""
690,"29.6","Amontillado Sherry","Wine","ml",120,65,""
691,"14.8","Campari","Liqueur","ml",120,396,""
692,"14.8","Strega","Liqueur","ml",120,1717,""
693,"1","오렌지 껍질","Garnish","twst",120,1291,""
694,"29.6","Rye, Rittenhouse","Whisky","ml",121,1600,""
695,"29.6","Ramazzotti","Liqueur","ml",121,1469,""
696,"29.6","Aperol","Liqueur","ml",121,83,""
697,"2","Peychaud의 비터스","General","ds",121,1390,""
698,"1","Absinthe","Spirits","dr",121,2,""
699,"1","오렌지 껍질","Garnish","twst",121,1291,""
700,"22.2","Jagermeister","Liqueur","ml",122,1045,""
701,"22.2","Aquavit, Aalborg","Spirits","ml",122,118,""
702,"22.2","Aperol","Liqueur","ml",122,83,""
703,"22.2","레몬 주스","General","ml",122,1086,""
704,"1","녹차 (Mariage Freres Iskandar (바이올렛))","General","gal",123,932,""
705,"1892.7","석류 주스","General","ml",123,1439,""
706,"6","레몬","General","",123,1081,""
707,"1419.5","설탕 (분할)","General","ml",123,1719,""
708,"709.8","물 (뜨거운)","General","ml",123,1846,""
709,"709.8","레몬 주스","General","ml",123,1086,""
710,"709.8","라즈베리 시럽","General","ml",123,1480,""
711,"29.6","락타르트","General","ml",123,1074,""
712,"59.1","Canadian whisky, Crown Royal","Whisky","ml",124,402,""
713,"14.8","오렌지 주스","General","ml",124,1276,""
714,"14.8","레몬 주스","General","ml",124,1086,""
715,"7.4","베이컨 시럽, Torani","General","ml",124,156,""
716,"7.4","메이플 시럽","General","ml",124,1161,""
717,"44.4","Light rum, Plantation 3 Star","Rum","ml",125,1108,""
718,"14.8","Campari","Liqueur","ml",125,396,""
719,"22.2","Ginger liqueur, Domaine de Canton","Liqueur","ml",125,875,""
720,"29.6","라임 쥬스","General","ml",125,1119,""
721,"7.4","그레나딘","General","ml",125,934,""
722,"2","자몽 비터스","General","ds",125,907,""
723,"44.4","Amaro Nonino","Liqueur","ml",126,49,""
724,"44.4","Rye","Whisky","ml",126,1585,""
725,"1","레몬 껍질","General","twst",126,1087,""
726,"22.2","Rye, Wild Turkey","Whisky","ml",127,1603,""
727,"22.2","Aperol","Liqueur","ml",127,83,""
728,"2","간단한 시럽","General","bsp",127,1657,""
729,"1","Herbal liqueur, Green Chartreuse","Liqueur","bsp",127,958,""
730,"1","Peychaud의 비터스","General","ds",127,1390,""
731,"29.6","Peychaud의 비터스","General","ml",128,1390,""
732,"14.8","라임 쥬스","General","ml",128,1119,""
733,"14.8","Orgeat 아몬드 시럽","General","ml",128,1300,""
734,"44.4","Navy strength rum","Rum","ml",129,1232,""
735,"14.8","Campari","Liqueur","ml",129,396,""
736,"14.8","Cherry Liqueur, Combier Rouge","Liqueur","ml",129,461,""
737,"7.4","Orange liqueur, Pierre Ferrand Dry Curacao","Liqueur","ml",129,1284,""
738,"1/4","라임 제스트 (저어서만 사용)","General","t",129,1114,""
739,"29.6","Mezcal","Mezcal","ml",130,1191,""
740,"29.6","Byrrh","Wine","ml",130,374,""
741,"22.2","Campari","Liqueur","ml",130,396,""
742,"7.4","Creme de Cacao","Liqueur","ml",130,624,""
743,"1","Absinthe","Spirits","ds",130,2,""
744,"1","오렌지 껍질","Garnish","twst",130,1291,""
745,"44.4","Gin","Gin","ml",131,803,""
746,"14.8","녹차 시럽","General","ml",131,932,""
747,"14.8","Sweet vermouth, Carpano Punt e Mes","Wine","ml",131,1735,""
748,"14.8","레몬 주스","General","ml",131,1086,""
749,"1","비터스, Angostura","General","ds",131,74,""
750,"1","라임 껍질","Garnish","twst",131,1122,""
751,"59.1","Bourbon, Four Roses","Whisky","ml",132,332,""
752,"29.6","Amaro Montenegro","Liqueur","ml",132,47,""
753,"29.6","대황 시럽","General","ml",132,1506,""
754,"2","대황 비터스","General","ds",132,1500,""
755,"4","대황","General","sli",132,1499,""
756,"44.4","Rhubarb liqueur","Liqueur","ml",133,1503,""
757,"44.4","Aromatized wine, Lillet Blanc","Wine","ml",133,133,""
758,"1","레몬 껍질","General","twst",133,1087,""
759,"73.9","Kinnickinnic Whiskey, Great Lakes Distillery","Whisky","ml",134,1051,""
760,"14.8","대황 비터스, Fee Brothers","General","ml",134,1500,""
761,"7.4","Maraschino Liqueur, Luxardo","Liqueur","ml",134,1164,""
762,"1","오렌지","General","wdg",134,1263,""
763,"1","각설탕","General","cube",134,1719,""
764,"5.9","라임 쥬스","General","ml",134,1119,""
765,"11.8","레몬 주스","General","ml",134,1086,""
766,"11.8","간단한 시럽","General","ml",134,1657,""
767,"1","클럽 소다","General","spl",134,526,""
768,"44.4","Gin, Beefeater 24","Gin","ml",135,826,""
769,"22.2","Aromatized wine, Cocchi Americano Rosa","Wine","ml",135,127,""
770,"7.4","Maraschino Liqueur, Maraska","Liqueur","ml",135,1165,""
771,"1","오렌지 비터스, Regans 'Orange Bitters","General","ds",135,1265,""
772,"59.1","Jamaican rum (Aged or dark)","Rum","ml",136,1019,""
773,"22.2","Sweet vermouth","Wine","ml",136,1730,""
774,"22.2","Campari","Liqueur","ml",136,396,""
775,"44.4","차 (홍차, 강한, 냉각)","General","ml",136,1759,""
776,"29.6","라임 쥬스","General","ml",136,1119,""
777,"14.8","설탕","General","ml",136,1719,""
778,"3","비터스, Bittermens Xocolatl Mole","General","ds",136,229,""
779,"1","육두구","Garnish","pn",136,1247,""
780,"1","민트","Garnish","spg",136,1213,""
781,"59.1","Gin (with Campari & Marschino, infused with pineapple)","Liqueur","ml",137,820,""
782,"22.2","레몬 주스","General","ml",137,1086,""
783,"22.2","간단한 시럽","General","ml",137,1657,""
784,"1","계란 흰자","General","",137,731,""
785,"1","민트","Garnish","lf",137,1213,""
786,"1","오렌지 비터스","Garnish","ds",137,1266,""
787,"59.1","Dark rum, Gosling's Black Seal","Rum","ml",138,667,""
788,"22.2","Coffee liqueur, Kahlua","Liqueur","ml",138,566,""
789,"7.4","Creme de mure","Liqueur","ml",138,632,""
790,"7.4","Fernet Branca","Spirits","ml",138,756,""
791,"2","복숭아 비터스, Fee Brothers Peach","General","ds",138,1347,""
792,"29.6","Bourbon","Whisky","ml",139,321,""
793,"14.8","Creme de Cacao","Liqueur","ml",139,624,""
794,"7.4","Creme de Noyaux","Liqueur","ml",139,634,""
795,"7.4","Vanilla liqueur","Liqueur","ml",139,1810,""
796,"29.6","무거운 크림","General","ml",139,609,""
797,"3","소금 (한 움큼)","General","pn",139,1614,""
798,"29.6","Scotch","Whisky","ml",140,1623,""
799,"22.2","Cardamaro","Wine","ml",140,419,""
800,"22.2","Amaro, Cappelletti Sfumato Rabarbaro","Liqueur","ml",140,54,""
801,"14.8","Herbal liqueur, Green Chartreuse","Liqueur","ml",140,958,""
802,"2","오렌지 비터스","General","ds",140,1265,""
803,"1","자몽 껍질","Garnish","twst",140,914,""
804,"22.2","Root liqueur","Liqueur","ml",141,1525,""
805,"22.2","Jagermeister","Liqueur","ml",141,1045,""
806,"22.2","Triple sec","Liqueur","ml",141,1792,""
807,"22.2","레몬 주스","General","ml",141,1086,""
808,"2","Vanilla liqueur","Liqueur","bsp",141,1810,""
809,"29.6","Bourbon, Basil Hayden's","Whisky","ml",142,324,""
810,"29.6","Campari","Liqueur","ml",142,396,""
811,"29.6","Sweet vermouth, Carpano Antica Formula","Wine","ml",142,1733,""
812,"29.6","자몽 주스","General","ml",142,910,""
